No.,FECHA,PERSONAL,SITIO,SERVICIO,TIPO / SERV,ESPECIFICAR,AREA
546,19/05/2025,ANGEL,MUELLE,MENOR,SERV GENERAL,SUMINISTRO DE AGUA PARA RIO 1 ,MUELLE
547,19/05/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,SUMINISTRO DE AGUA PARA JUANITA EN MODULAR 3 GARRAFONES,MODULAR
548,20/05/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,SUMINISTRO DE AGUA PARA JULY EN EDIF ADMINISTRATIVO 9 GARRAFONES,EDIF ADMON
549,20/05/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,ARCHIVADO DE DOCUMENTO DEL DESAZOLVE EN MODULAR DE 5 FOSAS,MODULAR
550,20/05/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO ADMINISTRATIVO,EDIF ADMON
551,20/05/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO DE MANTENIMIENTO,EDIF MANTTO
552,21/05/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODUAR,MODULAR
553,21/05/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,LLENADO DE  TINACO EN MODUILAR,MODULAR
554,21/05/2025,ANGEL,MUELLE,MENOR,SERV GENERAL,CHEQUEO  DE DESAZOLVE EN FOSA  DE MUELLE ,MUELLE
555,21/05/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO ADMINISTRATIVO,EDIF ADMON
556,22/05/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO DE MANTENIMIENTO,EDIF MANTTO
557,22/05/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODUAR,MODULAR
558,22/05/2025,ANGEL,MODULAR,MENOR,SERV GENERAL,CHEQUEO DE TINACOS EN MODULAR  ( AGUA POTABLE ),MODULAR
559,22/05/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO ADMINISTRATIVO,EDIF ADMON
560,23/05/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO DE MANTENIMIENTO,EDIF MANTTO
561,23/05/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODULAR,MODULAR
562,23/05/2025,ANGEL,EDIF ADMON,MENOR,MANTENIMIENTO,"APOYO CON HERRAMIENTA A DRIVER NESTOR - CAJA DE TALADROS,  DADOS Y DESARMADOR",EDIF ADMON
563,23/05/2025,ANGEL,MLV,MENOR,MANTENIMIENTO,VISITA A MLV PARA CHECAR DETALLE DE LOSETA BAJO EL LAVABO DEL BAÑO ,MLV
564,23/05/2025,ANGEL,MUELLE,MENOR,SERV GENERAL,VISITA AMUELLE CON FABIAN PARA LIMPIEZA Y RETIRO DE BASURA,MUELLE
565,24/05/2025,ANGEL,EDIF ADMON,MENOR,MANTENIMIENTO,COLOCACION DE 4 CORONAS EN PUERTA PRINCIPAL Y DE MERGENCIA LADO ESTE DEL EDIFICIO ADMINISTRATIVO,EDIF ADMON
566,24/05/2025,ANGEL,EDIF ADMON,MENOR,MANTENIMIENTO,PROGRAMACION DE TERMOSTATO,EDIF ADMON
567,24/05/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,MANTENIMIENTO,PROGRAMACION DE TERMOSTATO,EDIF MANTTO
568,24/05/2025,ANGEL,MODULAR  ,MENOR,MANTENIMIENTO,CHEQUEO DE TINACOS EN MODULAR  ( AGUA POTABLE ),MODULAR
569,25/05/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO ADMINISTRATIVO,EDIF ADMON
570,25/05/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO DE MANTENIMIENTO,EDIF MANTTO
571,25/05/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODULAR,MODULAR  
572,25/05/2025,ANGEL,MODULAR  ,MENOR,MANTENIMIENTO,CHEQUEO DE NIVELES DE AGUA EN TINACOS DE MODULAR,MODULAR  
573,26/05/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,MANTENIMIENTO,"SE REALIZO LLENADO DE AGUA EN TINACOS MODUAR,  DE TALLER A MODULAR CON MANGUERAS",EDIF MANTTO
574,26/05/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,SE APOYO A FABIAN CON TRASLASO DE BASURA A CONENEDOR DE MODULAR,MODULAR  
575,26/05/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,SE SURTIO DE GARRAFONES CON AGUA PARA COMEDOR,EDIF ADMON
576,26/05/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,SE SURTIO DE GARRAFONES CON AGUA PARA  MODUAR,MODULAR  
577,26/05/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO ADMINISTRATIVO,EDIF ADMON
578,27/05/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO DE MANTENIMIENTO,EDIF MANTTO
579,27/05/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODULAR,MODULAR  
580,27/05/2025,ANGEL,EDIF ADMON,MENOR,MANTENIMIENTO,JUANTA CON EL LIC. ARTURO MTZ,EDIF ADMON
581,27/05/2025,ANGEL,EDIF ADMON,MENOR,MANTENIMIENTO,TASLADO DE EQUIPO DE LIMPIEZA DE ADMINISTRATIVO A EDIF. MANTTO,EDIF ADMON
582,28/05/2025,ANGEL,MODULAR  ,MENOR,MANTENIMIENTO,"CHEQUEO DE BOMBA EN MODULAR , NO ABASTECIA AGUA , SE CHECO Y SE PUDO HABILITAR",MODULAR
583,28/05/2025,ANGEL,EDIF ADMON,MENOR,MANTENIMIENTO,SE CONTARON   16 SILLAS EN SALA ETANO ,EDIF ADMON
584,28/05/2025,ANGEL,MODULAR  ,MENOR,MANTENIMIENTO,SE MARCO 15 SILLAS EN SALA TQPM,MODULAR  
585,29/05/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,RETIRO DE BOLSSAS DE BASURA PARA CONTENEDOR DE ICA,EDIF ADMON
586,29/05/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,RECEPCION Y TRASLADO DE INSUMOS A BODEGA DE COMEDOR,EDIF ADMON
587,29/05/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,SUMINISTRO DE GARRAFONES DE AGUA EN EDIF DMON,EDIF ADMON
588,30/05/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,SUMINISTRO DE AGUA EN MODULAR,MODULAR  
589,30/05/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO ADMINISTRATIVO,EDIF ADMON
590,30/05/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO DE MANTENIMIENTO,EDIF MANTTO
591,31/05/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODULAR,MODULAR  
592,31/05/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO ADMINISTRATIVO,EDIF ADMON
593,31/05/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO DE MANTENIMIENTO,EDIF MANTTO
594,31/05/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODULAR,MODULAR  
595,01/06/2025,ANGEL,MODULAR,MENOR,SERV GENERAL,SE BANDEREO Y SE LLENO DE AGUA POTABLE EL ROTOPLAS DEL MODULAR Y QUEDO EN FUNCION,MODULAR
596,01/06/2025,ANGEL,MODULAR,MENOR,MANTENIMIENTO,SE SUJETO BARANDAL DE ESCALERA EN MODULAR  CON RAFIA PROVISIONALMENTE,MODULAR
597,01/06/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,ACOMODO DE BANDERAS DE RECEPCION,EDIF ADMON
598,01/06/2025,ANGEL,MUELLE,MENOR,SERV GENERAL,SE SUMINISTRO INSUMOS PARA EL AREA DE MUELLE RIO 1,MUELLE
599,02/06/2025,ANGEL,CASETA POLICIA ,MENOR,SERV GENERAL,FIRMA  DEL SERVICIO DE  AGUA - PROVEEDOR  AR  CASETA DE POLICIA M,CASETA POLICIA 
600,02/06/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,SERV GENERAL,TRASLADO DE MAMPARAS  A TALLER DE MANTTO,EDIF MANTTO
601,02/06/2025,ANGEL,MODULAR,MENOR,SERV GENERAL,SE FIRMO ORDEN DE SERVICIO  AR PARA DESAZOLVE EN TERMINAL - ,MODULAR
602,02/06/2025,ANGEL,EDIF ADMON,MENOR,MANTENIMIENTO,RECOLOCACION DE MUEBLES DE SALA ETANO A MANGLAR,EDIF ADMON
603,03/06/2025,ANGEL,MODULAR,MENOR,SERV GENERAL,SE CHECO EL MATERIAL PARA LA FIJACION DE BARANDAL DE ESCALERA EN MODULAR ( OMEGA 1/2),MODULAR
604,03/06/2025,ANGEL,MODULAR,MENOR,SERV GENERAL,SE CHECO TINACO DEL SERV. SANITARIO DE MODULAR  Y ESTA POR QUEDAR VACIO,MODULAR
605,03/06/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,ARCHIVAR DOCUMENTACION VARIOS,EDIF ADMON
606,04/06/2025,ANGEL,MODULAR,MENOR,SERV GENERAL,SE BANDEREO Y SE LLENO DE AGUA POTABLE EL ROTOPLAS DEL MODULAR Y QUEDO EN FUNCION,MODULAR
607,04/06/2025,ANGEL,MODULAR,MENOR,SERV GENERAL,SE FIRMO ORDEN DE SERVICIO  AR PARA DESAZOLVE EN TERMINAL - F: MS-0456-25,MODULAR
608,04/06/2025,ANGEL,EDIF ADMON,MENOR,MANTENIMIENTO,SUPERVICION DE CABALLERISAS ,EDIF ADMON
609,04/06/2025,ANGEL,MUELLE,MENOR,SERV GENERAL,SE SUMINISTRO INSUMO A MUELLE  EN RIO 1 ( AGUA),MUELLE
610,05/06/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,SERV GENERAL,REPORTE DE REGADERAS EN BA;O DE HOMBRES ,EDIF MANTTO
611,05/06/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,SE RECIBIO CADENA Y CANDADO PARA PORTON DE MLV - ARVIX ENTREGO,EDIF ADMON
612,05/06/2025,ANGEL,MLV,MENOR,SERV GENERAL,SE RECIBE LAS INSTALACIONES DE MLV ,MLV
613,06/06/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,SERV GENERAL,SUPERVICION DE LA COLOCACION DE LETREROS DE EMERGENCIA ,EDIF MANTTO
614,06/06/2025,ANGEL,MODULAR,MENOR,SERV GENERAL,SE BANDEREO Y SE LLENO DE AGUA POTABLE EL ROTOPLAS DEL MODULAR Y QUEDO EN FUNCION,MODULAR
615,06/06/2025,ANGEL,MLV,MENOR,SERV GENERAL,SE INTENTO INGRESAR LA PIAP A LAS INSTALACIONES DE MLV PARA EL LENADO DE TINACO- NO DEJO EL TERRENO INGRESAR LA PIPA,MLV
616,07/06/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,"SE APOYO CON GARRAFONES A MODULAR,  MANTTO Y EDIF. ADMINISTRATIVO",EDIF ADMON
617,07/06/2025,ANGEL,MODULAR,MENOR,SERV GENERAL,SE RELIZO LA CANCELACION DE LLAVE ENTERIOR EN MODULAR.,MODULAR
618,07/06/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,SERV GENERAL,SE PROGRAMO EL TERMOSTATO DE EDIFICIO,EDIF MANTTO
619,08/06/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,SE JUNTO LA BASURA DE EDIFICIOS Y SE LLEVO A CONTENEDOR DEL AREA DE MODULAR,MODULAR
620,08/06/2025,ANGEL,MUELLE,MENOR,SERV GENERAL,"SE APOYO A FABIAN EN TRASLADO A MUELLE PARA EL ASEO DE AREA Y BAÑO, ASI COMO SUMINISTRO DE PAPEL HIGIENICO",MUELLE
621,08/06/2025,ANGEL,MLV,MENOR,SERV GENERAL,"SE  SUMINISTRA DE PAPEL HIGIENICO , JABON LIQUIDO Y RETIRO DE BASURA",MLV
622,09/06/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,MANTENIMIENTO,"SE TOMO MEDIDAS EN BODEGA EN EL AREA DE BAÑOS DE MANTTO , PARA COLOCAR ANAQUEL",EDIF MANTTO
623,09/06/2025,ANGEL,MLV,MENOR,SERV GENERAL,SE LLENO TINACO DE MLV,MLV
624,09/06/2025,ANGEL,MODULAR,MENOR,SERV GENERAL,SE LLENO TINACO EN MODUILAR,MODULAR
625,09/06/2025,ANGEL,MODULAR,MENOR,SERV GENERAL,APOYO A FABIAN CON EL TRASLADO DE BASURA A CONTENEDOR ,MODULAR
626,10/06/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,SE APOYO A LIC. ARTURO CON LA ESTRUCTURA DE LOS CHECK LIST PARA EL SERV DE LIMPIEZA EN TERMINAL,EDIF ADMON
627,10/06/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,SE CHECO EL SERBICIO DE CAMMA  Y CONFIRMANDO EL RETIRO DE SUS EQUIPOS EN MODULAR EL DIA DE MAÑANA 15-11-25,MODULAR
628,10/06/2025,ANGEL,MODULAR  ,MENOR,MANTENIMIENTO,"SE HIZO EL RECONOCIMIENTO EN MODULAR PARA EL CAMBIO DE FOZAS , TINACOS  E HIDRONEUMATICA DE AR ",MODULAR
629,10/06/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,"RECEPCION DE DOCUMENTO , PERMISO DE TRABAJO ",EDIF ADMON
630,11/06/2025,ANGEL,MODULAR  ,MENOR,MANTENIMIENTO,SE SUPERVISO EL CAMBIO DE EQUIPOS  EN MODULAR  CAMMA ,MODULAR
631,11/06/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO ADMINISTRATIVO,EDIF ADMON
632,11/06/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO DE MANTENIMIENTO,EDIF MANTTO
633,11/06/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODUAR,MODULAR
634,12/06/2025,ANGEL,EDIF ADMON,MENOR,MANTENIMIENTO,SE REAPRETO MANIJA DE BODEGA DEL COMEDOR,EDIF ADMON
635,12/06/2025,ANGEL,EDIF ADMON,MENOR,MANTENIMIENTO,SE REAPRETO MANIJA DE LA PUESTA DE ENFERMERIA,EDIF ADMON
636,12/06/2025,ANGEL,EDIF ADMON,MENOR,MANTENIMIENTO,SE RE APRETO MANIJA EN SALA DE JUNTAS  ETANO,EDIF ADMON
637,12/06/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO ADMINISTRATIVO,EDIF ADMON
638,12/06/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO DE MANTENIMIENTO,EDIF MANTTO
639,13/06/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODUAR,MODULAR
640,13/06/2025,ANGEL,MLV,MENOR,SERV GENERAL,ELABORACION DE PERMISO PARA EL LLENADO  DE TINACO EN ESTACION  MLV ,MLV
641,13/06/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,ARCHIVADO DE PERMISO DE TRABAJO PARA MLV,EDIF ADMON
642,13/06/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO ADMINISTRATIVO,EDIF ADMON
643,13/06/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO DE MANTENIMIENTO,EDIF MANTTO
644,14/06/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODUAR,MODULAR
645,14/06/2025,ANGEL,EDIF ADMON,MENOR,MANTENIMIENTO,APOYO A JAVIER NOVAL CON PAQUETERIA  PARA MUSEO EL FARO DE ALLENDE ( BARCO A ESCALA),EDIF ADMON
646,14/06/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,CAPTURA DE LA LISTA DE INSUMOS Y MATERIALES  PARA TQPM - REQUISICION DEL MES,EDIF ADMON
647,14/06/2025,ANGEL,MUELLE,MENOR,MANTENIMIENTO,TRASLADO DE EQUIPPO DE OFICINA  A EL TALLER DE MANTENIMIENTO 6 VIAJES ,MUELLE
648,14/06/2025,ANGEL,MUELLE,MENOR,SERV GENERAL,SUMINISTRO DE AGUA PARA RIO 1 ,MUELLE
649,15/06/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,SUMINISTRO DE AGUA PARA JUANITA EN MODULAR 3 GARRAFONES,MODULAR
650,15/06/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,SUMINISTRO DE AGUA PARA JULY EN EDIF ADMINISTRATIVO 9 GARRAFONES,EDIF ADMON
651,15/06/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,ARCHIVADO DE DOCUMENTO DEL DESAZOLVE EN MODIULAR DE 5 FOSAS,MODULAR
652,15/06/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO ADMINISTRATIVO,EDIF ADMON
653,15/06/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO DE MANTENIMIENTO,EDIF MANTTO
654,16/06/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODUAR,MODULAR
655,16/06/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,LLENADO DE  TINACO EN MODUILAR,MODULAR
656,16/06/2025,ANGEL,MUELLE,MENOR,SERV GENERAL,CHEQUEO  DE DESAZOLVE EN FOSA  DE MUELLE ,MUELLE
657,16/06/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO ADMINISTRATIVO,EDIF ADMON
658,16/06/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO DE MANTENIMIENTO,EDIF MANTTO
659,17/06/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODUAR,MODULAR
660,17/06/2025,ANGEL,EDIF ADMON,MENOR,MANTENIMIENTO,SE REALIZO MEDIDAS A VENTANAS DE EDIFICIO ADMINISTRATIVO PARA SOLICITAR PERSIANAS ,EDIF ADMON
661,17/06/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,MANTENIMIENTO,SE REALIZO MEDIDAS A VENTANAS DE EDIFICIO MANTENIMIENTO PARA SOLICITAR PERSIANAS ,EDIF MANTTO
662,17/06/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,MANTENIMIENTO,SE REALIZO MEDIDAS A LA BASE DONDE SE COLOCARA LA VIRGENCITA PARA SU VITRINA,EDIF MANTTO
663,17/06/2025,ANGEL,EDIF ADMON,MENOR,MANTENIMIENTO,COLOCACION DE PIZARRON EN  PRIVADOS DEL ING. MARCOS,EDIF ADMON
664,18/06/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,MANTENIMIENTO,COLOCACION DE PIZARRON EN PRIVADO DEL ING. MICHAEL,EDIF MANTTO
665,18/06/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO ADMINISTRATIVO,EDIF ADMON
666,18/06/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO DE MANTENIMIENTO,EDIF MANTTO
667,18/06/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODULAR,MODULAR
668,19/06/2025,ANGEL,ICA OFICINAS,MENOR,SERV GENERAL,FIRMA DE SERVICIO AL BIOLOGO HECTOR SOLIS POR EL DESAZOLVE DE FOSA GENERAL EN MUELLE ,EDIF ADMON
669,19/06/2025,ANGEL,BI,MENOR,MANTENIMIENTO,RECORRIDO A INSTALACIONES DE BI PARA CHEQUEO DE LETREROS DE PROPIEDAD PRIVADA  Y TOMAR MEDIDAS,EDIF ADMON
670,19/06/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO ADMINISTRATIVO,EDIF ADMON
671,19/06/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO DE MANTENIMIENTO,EDIF MANTTO
672,19/06/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODUAR,MODULAR
673,20/06/2025,ANGEL,MODULAR  ,MENOR,MANTENIMIENTO,CHEQUEO DE TINACOS  Y TUBERIA DE AGUA POTABLE EN MODULAR ,MODULAR
674,20/06/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,ENVIO DE CORREOS CON INFOEMACION DE REQUISICION DE MAQUETA Y  LETREROS DE PROHIBIDO EL PASO,EDIF ADMON
675,20/06/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,MANTENIMIENTO,COLOCACION DE EQUIPO DE OFICINA,EDIF MANTTO
676,20/06/2025,ANGEL,MUELLE,MENOR,MANTENIMIENTO,SE REALIZO LAS MEDIDAS DE 2 VENTANAS ,MUELLE
677,20/06/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO DE DESAZOLVE DE LAS 5 FOSAS EN MODULAR ,MODULAR
678,21/06/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,CHEQUEO DE DESAZOLVE DE LA FOZA DE EDIFICIO ADMINISTRATIVO,EDIF ADMON
679,21/06/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,REALIZACION DE PERMISO DE TRABAJO PARA EL DESAZOLVE  EN MLV POR AR MULTISERVICIOS ,EDIF ADMON
680,21/06/2025,ANGEL,MLV,MENOR,SERV GENERAL,CHEQUEO DE DESAZOLVE DE  3  FOSAS  EN MLV,MLV
681,21/06/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,APOYO SERV. SANITARIO,EDIF ADMON
682,22/06/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO ADMINISTRATIVO,EDIF ADMON
683,22/06/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO DE MANTENIMIENTO,EDIF MANTTO
684,22/06/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODULAR,MODULAR
685,23/06/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,APOYO A LIC. ARTURO CON LLAVES,EDIF ADMON
686,23/06/2025,ANGEL,MUELLE,MENOR,MANTENIMIENTO,RECEPCION DE LLAVES ,MUELLE
687,23/06/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,REALIZACION DE REQUISICIONES,EDIF ADMON
688,23/06/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO ADMINISTRATIVO,EDIF ADMON
689,24/06/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO DE MANTENIMIENTO,EDIF MANTTO
690,24/06/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODUAR,MODULAR
691,24/06/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO DE DESAZOLVE DE LAS 5 FOSAS EN MODULAR ,MODULAR
692,24/06/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,CHEQUEO DE DESAZOLVE DE LA FOZA DE EDIFICIO ADMINISTRATIVO,EDIF ADMON
693,25/06/2025,ANGEL,MODULAR  ,MENOR,MANTENIMIENTO,CHEQUEO DE TINACOS  Y TUBERIA DE AGUA POTABLE EN MODULAR ,MODULAR
694,25/06/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,SE CHECO EL SERVICIO DE CAMMA  A MODULAR ,MODULAR
695,25/06/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,ARCHIVADO DE PERMISO DE TRABAJO PARA MLV,EDIF ADMON
696,26/06/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO ADMINISTRATIVO,EDIF ADMON
697,26/06/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO DE MANTENIMIENTO,EDIF MANTTO
698,26/06/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  MODUAR,MODULAR  
699,27/06/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,APOYO SERV. SANITARIO,EDIF ADMON
700,27/06/2025,ANGEL,MODULAR  ,MENOR,SERV GENERAL,SE JUNTO LA BASURA DE EDIFICIOS Y SE LLEVO A CONTENEDOR DEL AREA DE MODULAR,MODULAR
701,27/06/2025,ANGEL,MUELLE,MENOR,SERV GENERAL,"SE APOYO A FABIAN EN TRASLADO A MUELLE PARA EL ASEO DE AREA Y BAÑO, ASI COMO SUMINISTRO DE PAPEL HIGIENICO",MUELLE
702,27/06/2025,ANGEL,MLV,MENOR,SERV GENERAL,SUMINISTRO DE GARRAFON DE AGUA,MLV
703,28/06/2025,ANGEL,EDIF ADMON,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO ADMINISTRATIVO,EDIF ADMON
704,28/06/2025,ANGEL,EDIF MANTENIMIENTO,MENOR,SERV GENERAL,CHEQUEO  DE SER V DE LIMPIEZA EN  EDIFICIO DE MANTENIMIENTO,EDIF MANTTO
